number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,exchange rate,city,district,zip code,labels
0.0178550078993362,0.0137546612895029,0.0100817302639468,0.0063470948670408,0.0098327894039306,0.0,-0.078783200064931,0.018082709600487,0.0116770458879014,0.0,0.0158180446938994,0.0,0.0150237923152846,0.0179855205783446,0.0103663497027512,0.0119514363690562,1.0
0.025262993674427945,0.0137546612895029,0.0100817302639468,0.0063470948670408,0.0098327894039306,0.0,-0.078783200064931,0.018082709600487,0.0116770458879014,0.0,0.0158180446938994,0.0,0.0150237923152846,0.0179855205783446,0.0103663497027512,0.0119514363690562,1.0
0.025262993674427945,0.0137546612895029,0.0100817302639468,0.0063470948670408,0.0098327894039306,0.0,-0.078783200064931,0.018082709600487,0.0116770458879014,0.0,0.0158180446938994,0.0,0.0150237923152846,0.060206565913804785,0.0103663497027512,0.0119514363690562,1.0
0.0133912559245021,0.0103159959671272,0.0080381362915252,0.0075627935012845,0.0098327894039306,0.0,-0.03154389714492588,0.0135620322003652,0.0093100771268403,0.0,0.0158901634387044,0.0253321411367869,0.0175208206590842,0.0150846301624826,0.0032307993376536,0.0097784479383187,1.0
0.009482104131429536,0.0103159959671272,0.0080381362915252,0.0075627935012845,0.0098327894039306,0.0,-0.03154389714492588,0.0135620322003652,0.0093100771268403,0.0,0.0158901634387044,0.0253321411367869,0.0175208206590842,0.0150846301624826,0.0032307993376536,0.0097784479383187,1.0
0.009482104131429536,0.0103159959671272,0.0080381362915252,0.0075627935012845,0.0098327894039306,0.0,-0.03154389714492588,0.0135620322003652,0.0093100771268403,0.0,0.0158901634387044,0.0253321411367869,0.0175208206590842,0.9682238357194953,0.0032307993376536,0.0097784479383187,1.0
0.0133912559245021,0.0171933266118787,0.0142370380078709,0.0079726870480603,0.0098327894039306,0.0,0.015044354467524682,0.018082709600487,0.0107302583834769,0.0208778232694596,0.0159222162141733,0.0,0.0171448753277214,0.0075423150812413,0.0147991453531233,0.0007243294769125,1.0
0.012309961169783942,0.0171933266118787,0.0142370380078709,0.0079726870480603,0.0098327894039306,0.0,0.015044354467524682,0.018082709600487,0.0107302583834769,0.0208778232694596,0.0159222162141733,0.0,0.0171448753277214,0.0075423150812413,0.0147991453531233,0.0007243294769125,1.0
0.012309961169783942,0.0171933266118787,0.0142370380078709,0.0079726870480603,0.0098327894039306,0.0,0.015044354467524682,0.018082709600487,0.0107302583834769,0.0208778232694596,0.0159222162141733,0.0,0.0171448753277214,0.6172946200126842,0.0147991453531233,0.0007243294769125,1.0
0.0133912559245021,0.0206319919342544,0.0126021628299335,0.0146928807090247,0.0098327894039306,0.0,0.08726198090332965,0.018082709600487,0.0085999864985219,0.0217358160065606,0.0159622821835094,0.0,0.0175867444176647,0.0116035616634481,0.012006067216055,0.0083297889844937,1.0
0.016897171465521152,0.0206319919342544,0.0126021628299335,0.0146928807090247,0.0098327894039306,0.0,0.08726198090332965,0.018082709600487,0.0085999864985219,0.0217358160065606,0.0159622821835094,0.0,0.0175867444176647,0.0116035616634481,0.012006067216055,0.0083297889844937,1.0
0.016897171465521152,0.0206319919342544,0.0126021628299335,0.0146928807090247,0.0098327894039306,0.0,0.08726198090332965,0.018082709600487,0.0085999864985219,0.0217358160065606,0.0159622821835094,0.0,0.0175867444176647,-0.8670558098730057,0.012006067216055,0.0083297889844937,1.0
0.0089275039496681,0.0171933266118787,0.0111035272501576,0.0010067044380419,0.0196655788078613,0.0,0.019383770335325415,0.0135620322003652,0.0100990667138606,0.0100099152661792,0.0160985064792522,0.0,0.0169746965286767,0.0197260548278619,0.0221014466517772,0.0177460721843562,1.0
0.011177393034872142,0.0171933266118787,0.0111035272501576,0.0010067044380419,0.0196655788078613,0.0,0.019383770335325415,0.0135620322003652,0.0100990667138606,0.0100099152661792,0.0160985064792522,0.0,0.0169746965286767,0.0197260548278619,0.0221014466517772,0.0177460721843562,1.0
0.011177393034872142,0.0171933266118787,0.0111035272501576,0.0010067044380419,0.0196655788078613,0.0,0.019383770335325415,0.0135620322003652,0.0100990667138606,0.0100099152661792,0.0160985064792522,0.0,0.0169746965286767,0.8542622607146636,0.0221014466517772,0.0177460721843562,1.0
0.0133912559245021,0.0171933266118787,0.0173024289665034,0.0037162700380934,0.0196655788078613,0.0,-0.05755627114780515,0.0135620322003652,0.0200403355103172,0.0,0.0160744668976505,0.0,0.0155336250571878,0.0098630274139309,0.0154800449984783,0.0094162831998625,2.0
0.006998239732257904,0.0171933266118787,0.0173024289665034,0.0037162700380934,0.0196655788078613,0.0,-0.05755627114780515,0.0135620322003652,0.0200403355103172,0.0,0.0160744668976505,0.0,0.0155336250571878,0.0098630274139309,0.0154800449984783,0.0094162831998625,2.0
0.006998239732257904,0.0171933266118787,0.0173024289665034,0.0037162700380934,0.0196655788078613,0.0,-0.05755627114780515,0.0135620322003652,0.0200403355103172,0.0,0.0160744668976505,0.0,0.0155336250571878,-0.7502933763753599,0.0154800449984783,0.0094162831998625,2.0
0.0089275039496681,0.0068773306447514,0.0057901829218613,0.0045434160822156,0.0098327894039306,0.0,0.019020897218942248,0.018082709600487,0.0067064114896731,0.0,0.015625728041086,0.0250042985934537,0.0140453090019532,0.0203062329110343,0.0027652863148089,0.0242650374765687,2.0
0.011776802713666818,0.0068773306447514,0.0057901829218613,0.0045434160822156,0.0098327894039306,0.0,0.019020897218942248,0.018082709600487,0.0067064114896731,0.0,0.015625728041086,0.0250042985934537,0.0140453090019532,0.0203062329110343,0.0027652863148089,0.0242650374765687,2.0
0.011776802713666818,0.0068773306447514,0.0057901829218613,0.0045434160822156,0.0098327894039306,0.0,0.019020897218942248,0.018082709600487,0.0067064114896731,0.0,0.015625728041086,0.0250042985934537,0.0140453090019532,0.6601373274729473,0.0027652863148089,0.0242650374765687,2.0
0.0133912559245021,0.0068773306447514,0.0079018966933637,0.0067555166237026,0.0098327894039306,0.0,-0.031291861224365516,0.0135620322003652,0.0091522792094362,0.0,0.015769965530696,0.0251808291937101,0.0164079493771231,0.0237873014100687,0.0068784760091981,0.015935248492075,2.0
0.00867017377202276,0.0068773306447514,0.0079018966933637,0.0067555166237026,0.0098327894039306,0.0,-0.031291861224365516,0.0135620322003652,0.0091522792094362,0.0,0.015769965530696,0.0251808291937101,0.0164079493771231,0.0237873014100687,0.0068784760091981,0.015935248492075,2.0
0.00867017377202276,0.0068773306447514,0.0079018966933637,0.0067555166237026,0.0098327894039306,0.0,-0.031291861224365516,0.0135620322003652,0.0091522792094362,0.0,0.015769965530696,0.0251808291937101,0.0164079493771231,-1.9972361969726955,0.0068784760091981,0.015935248492075,2.0
0.0133912559245021,0.0154739939506908,0.010762928254754,0.0119325383500368,0.0098327894039306,0.0,-0.04714995397391728,0.018082709600487,0.0124660354749217,0.0,0.0158500974693683,0.0252186571794793,0.0160337911913856,0.0069621369980689,0.0198503090487669,0.0050703063383875,2.0
0.010482333237523657,0.0154739939506908,0.010762928254754,0.0119325383500368,0.0098327894039306,0.0,-0.04714995397391728,0.018082709600487,0.0124660354749217,0.0,0.0158500974693683,0.0252186571794793,0.0160337911913856,0.0069621369980689,0.0198503090487669,0.0050703063383875,2.0
0.010482333237523657,0.0154739939506908,0.010762928254754,0.0119325383500368,0.0098327894039306,0.0,-0.04714995397391728,0.018082709600487,0.0124660354749217,0.0,0.0158500974693683,0.0252186571794793,0.0160337911913856,1.9913545054409463,0.0198503090487669,0.0050703063383875,2.0
0.0089275039496681,0.0137546612895029,0.0091961728758974,0.0018838913460434,0.0098327894039306,0.0,-0.07476792207596449,0.0135620322003652,0.0106513594247749,0.0,0.0158340710816338,0.0,0.0151473325161627,0.0174053424951722,0.014000130463166,0.0112271068921437,2.0
0.0053733923697132265,0.0137546612895029,0.0091961728758974,0.0018838913460434,0.0098327894039306,0.0,-0.07476792207596449,0.0135620322003652,0.0106513594247749,0.0,0.0158340710816338,0.0,0.0151473325161627,0.0174053424951722,0.014000130463166,0.0112271068921437,2.0
0.0053733923697132265,0.0137546612895029,0.0091961728758974,0.0018838913460434,0.0098327894039306,0.0,-0.07476792207596449,0.0135620322003652,0.0106513594247749,0.0,0.0158340710816338,0.0,0.0151473325161627,1.0399340862431579,0.014000130463166,0.0112271068921437,2.0
0.0133912559245021,0.0137546612895029,0.0131471212225793,0.008791738246555,0.0098327894039306,0.0,0.004297784427355539,0.018082709600487,0.015227499029493,0.0,0.0157539391429616,0.0,0.0166430626351144,0.0098630274139309,0.0140279222854254,0.0094162831998625,2.0
0.01198494850365957,0.0137546612895029,0.0131471212225793,0.008791738246555,0.0098327894039306,0.0,0.004297784427355539,0.018082709600487,0.015227499029493,0.0,0.0157539391429616,0.0,0.0166430626351144,0.0098630274139309,0.0140279222854254,0.0094162831998625,2.0
0.01198494850365957,0.0137546612895029,0.0131471212225793,0.008791738246555,0.0098327894039306,0.0,0.004297784427355539,0.018082709600487,0.015227499029493,0.0,0.0157539391429616,0.0,0.0166430626351144,0.6506106619800597,0.0140279222854254,0.0094162831998625,2.0
0.0133912559245021,0.0068773306447514,0.0074250580997987,0.0047354846921052,0.0098327894039306,0.0,-0.06805272505817347,0.018082709600487,0.0085999864985219,0.0,0.0156657940104221,0.0253321411367869,0.0139807449011126,0.0197260548278619,0.0133470226400704,0.0177460721843562,2.0
0.012457424599045723,0.0068773306447514,0.0074250580997987,0.0047354846921052,0.0098327894039306,0.0,-0.06805272505817347,0.018082709600487,0.0085999864985219,0.0,0.0156657940104221,0.0253321411367869,0.0139807449011126,0.0197260548278619,0.0133470226400704,0.0177460721843562,2.0
0.012457424599045723,0.0068773306447514,0.0074250580997987,0.0047354846921052,0.0098327894039306,0.0,-0.06805272505817347,0.018082709600487,0.0085999864985219,0.0,0.0156657940104221,0.0253321411367869,0.0139807449011126,-1.410371329457008,0.0133470226400704,0.0177460721843562,2.0
0.0178550078993362,0.0206319919342544,0.0211852575141045,0.0053212571575156,0.0196655788078613,0.0,-0.04242576114924419,0.0135620322003652,0.0245375761563333,0.0,0.0160023481528455,0.0,0.0162855622849199,0.0005801780831724,0.0016953011578225,0.0162974132305312,2.0
0.022491605966695784,0.0206319919342544,0.0211852575141045,0.0053212571575156,0.0196655788078613,0.0,-0.04242576114924419,0.0135620322003652,0.0245375761563333,0.0,0.0160023481528455,0.0,0.0162855622849199,0.0005801780831724,0.0016953011578225,0.0162974132305312,2.0
0.022491605966695784,0.0206319919342544,0.0211852575141045,0.0053212571575156,0.0196655788078613,0.0,-0.04242576114924419,0.0135620322003652,0.0245375761563333,0.0,0.0160023481528455,0.0,0.0162855622849199,1.6292237230742892,0.0016953011578225,0.0162974132305312,2.0
0.0178550078993362,0.012035328628315,0.0106266886565926,0.0064022869963194,0.0098327894039306,0.0,-0.08891828283670505,0.018082709600487,0.0123082375575177,0.0,0.0157619523368288,0.0,0.0157935735232191,0.0104432054971033,0.0050859034734677,0.0079676242460375,2.0
0.021469811955498106,0.012035328628315,0.0106266886565926,0.0064022869963194,0.0098327894039306,0.0,-0.08891828283670505,0.018082709600487,0.0123082375575177,0.0,0.0157619523368288,0.0,0.0157935735232191,0.0104432054971033,0.0050859034734677,0.0079676242460375,2.0
0.021469811955498106,0.012035328628315,0.0106266886565926,0.0064022869963194,0.0098327894039306,0.0,-0.08891828283670505,0.018082709600487,0.0123082375575177,0.0,0.0157619523368288,0.0,0.0157935735232191,1.9592551374215996,0.0050859034734677,0.0079676242460375,2.0
0.0133912559245021,0.0223513245954423,0.0089918134786553,0.0009765327407029,0.0196655788078613,0.0,0.06318553182051737,0.0135620322003652,0.0082054917050118,0.0080079322129434,0.016090493285385,0.0,0.0150863829992369,0.0197260548278619,0.0171058666006524,0.0268001906457625,2.0
0.010406653375688617,0.0223513245954423,0.0089918134786553,0.0009765327407029,0.0196655788078613,0.0,0.06318553182051737,0.0135620322003652,0.0082054917050118,0.0080079322129434,0.016090493285385,0.0,0.0150863829992369,0.0197260548278619,0.0171058666006524,0.0268001906457625,2.0
0.010406653375688617,0.0223513245954423,0.0089918134786553,0.0009765327407029,0.0196655788078613,0.0,0.06318553182051737,0.0135620322003652,0.0082054917050118,0.0080079322129434,0.016090493285385,0.0,0.0150863829992369,-0.03583614262081483,0.0171058666006524,0.0268001906457625,2.0
0.0133912559245021,0.0137546612895029,0.0133514806198215,0.0096402252473316,0.0098327894039306,0.0,0.06630143675081865,0.0226033870006087,0.013018328185836,0.0088659249500444,0.0156818203981566,0.0,0.0174163097537972,0.0145044520793102,0.0087474760561419,0.024627202215025,2.0
0.008715985578027885,0.0137546612895029,0.0133514806198215,0.0096402252473316,0.0098327894039306,0.0,0.06630143675081865,0.0226033870006087,0.013018328185836,0.0088659249500444,0.0156818203981566,0.0,0.0174163097537972,0.0145044520793102,0.0087474760561419,0.024627202215025,2.0
0.008715985578027885,0.0137546612895029,0.0133514806198215,0.0096402252473316,0.0098327894039306,0.0,0.06630143675081865,0.0226033870006087,0.013018328185836,0.0088659249500444,0.0156818203981566,0.0,0.0174163097537972,1.6640753608769967,0.0087474760561419,0.024627202215025,2.0
0.0133912559245021,0.0171933266118787,0.0131471212225793,0.0076974622967243,0.0196655788078613,0.0,-0.08885918027429625,0.0135620322003652,0.015227499029493,0.0,0.0159943349589783,0.0,0.0143340174543487,0.0179855205783446,0.0194890153593948,0.0134000953228812,2.0
0.012601455227794633,0.0171933266118787,0.0131471212225793,0.0076974622967243,0.0196655788078613,0.0,-0.08885918027429625,0.0135620322003652,0.015227499029493,0.0,0.0159943349589783,0.0,0.0143340174543487,0.0179855205783446,0.0194890153593948,0.0134000953228812,2.0
0.012601455227794633,0.0171933266118787,0.0131471212225793,0.0076974622967243,0.0196655788078613,0.0,-0.08885918027429625,0.0135620322003652,0.015227499029493,0.0,0.0159943349589783,0.0,0.0143340174543487,1.8849326832228137,0.0194890153593948,0.0134000953228812,2.0
0.0133912559245021,0.0103159959671272,0.0106948084556733,0.004930496882223,0.0098327894039306,0.0,-0.07382806716592456,0.018082709600487,0.0123871365162197,0.0,0.0156738072042893,0.0,0.0177610154402804,0.0011603561663448,0.0066005577866043,0.0021729884307375,2.0
0.01907766797077408,0.0103159959671272,0.0106948084556733,0.004930496882223,0.0098327894039306,0.0,-0.07382806716592456,0.018082709600487,0.0123871365162197,0.0,0.0156738072042893,0.0,0.0177610154402804,0.0011603561663448,0.0066005577866043,0.0021729884307375,2.0
0.01907766797077408,0.0103159959671272,0.0106948084556733,0.004930496882223,0.0098327894039306,0.0,-0.07382806716592456,0.018082709600487,0.0123871365162197,0.0,0.0156738072042893,0.0,0.0177610154402804,-1.3249654069301322,0.0066005577866043,0.0021729884307375,2.0
0.0133912559245021,0.0154739939506908,0.0136239598161444,0.0059092373080971,0.0098327894039306,0.0,-0.02902794018523798,0.018082709600487,0.0078898958702036,0.0285997579033693,0.0157298995613599,0.0,0.014314143619661,0.0011603561663448,0.0257421753677568,0.0025351531691937,2.0
0.019780934594440365,0.0154739939506908,0.0136239598161444,0.0059092373080971,0.0098327894039306,0.0,-0.02902794018523798,0.018082709600487,0.0078898958702036,0.0285997579033693,0.0157298995613599,0.0,0.014314143619661,0.0011603561663448,0.0257421753677568,0.0025351531691937,2.0
0.019780934594440365,0.0154739939506908,0.0136239598161444,0.0059092373080971,0.0098327894039306,0.0,-0.02902794018523798,0.018082709600487,0.0078898958702036,0.0285997579033693,0.0157298995613599,0.0,0.014314143619661,0.44478269891473826,0.0257421753677568,0.0025351531691937,2.0
0.0178550078993362,0.0103159959671272,0.0130790014234986,0.0073589505704821,0.0098327894039306,0.0,0.09743064210712246,0.018082709600487,0.0084421885811179,0.0243097942178639,0.0156577808165549,0.0249538612790947,0.0144757925050609,0.0011603561663448,0.0188567514029938,0.0018108236922812,2.0
0.012264312315909132,0.0103159959671272,0.0130790014234986,0.0073589505704821,0.0098327894039306,0.0,0.09743064210712246,0.018082709600487,0.0084421885811179,0.0243097942178639,0.0156577808165549,0.0249538612790947,0.0144757925050609,0.0011603561663448,0.0188567514029938,0.0018108236922812,2.0
0.012264312315909132,0.0103159959671272,0.0130790014234986,0.0073589505704821,0.0098327894039306,0.0,0.09743064210712246,0.018082709600487,0.0084421885811179,0.0243097942178639,0.0156577808165549,0.0249538612790947,0.0144757925050609,1.7649560249172747,0.0188567514029938,0.0018108236922812,2.0
0.0178550078993362,0.0068773306447514,0.0098773708667047,0.0064758765020243,0.0098327894039306,0.0,0.035779574480106546,0.018082709600487,0.0114403490117952,0.0,0.0156577808165549,0.0249538612790947,0.0150753008917412,0.0011603561663448,0.0184954577136218,0.0018108236922812,2.0
0.013870843378856242,0.0068773306447514,0.0098773708667047,0.0064758765020243,0.0098327894039306,0.0,0.035779574480106546,0.018082709600487,0.0114403490117952,0.0,0.0156577808165549,0.0249538612790947,0.0150753008917412,0.0011603561663448,0.0184954577136218,0.0018108236922812,2.0
0.013870843378856242,0.0068773306447514,0.0098773708667047,0.0064758765020243,0.0098327894039306,0.0,0.035779574480106546,0.018082709600487,0.0114403490117952,0.0,0.0156577808165549,0.0249538612790947,0.0150753008917412,0.8188254619229794,0.0184954577136218,0.0018108236922812,2.0
0.0133912559245021,0.0171933266118787,0.0120572044372878,0.0009088303954545,0.029498368211792,0.0,0.09887329526159847,0.0135620322003652,0.0126238333923258,0.0048619588435727,0.0160824800915177,0.0,0.0135304083332877,0.0197260548278619,0.0020982825805836,0.0170217427074437,2.0
0.015359743348361947,0.0171933266118787,0.0120572044372878,0.0009088303954545,0.029498368211792,0.0,0.09887329526159847,0.0135620322003652,0.0126238333923258,0.0048619588435727,0.0160824800915177,0.0,0.0135304083332877,0.0197260548278619,0.0020982825805836,0.0170217427074437,2.0
0.015359743348361947,0.0171933266118787,0.0120572044372878,0.0009088303954545,0.029498368211792,0.0,0.09887329526159847,0.0135620322003652,0.0126238333923258,0.0048619588435727,0.0160824800915177,0.0,0.0135304083332877,1.2474551713279858,0.0020982825805836,0.0170217427074437,2.0
0.0133912559245021,0.0154739939506908,0.0134196004189022,0.0258299165023924,0.0196655788078613,0.0,-0.017759231591557817,0.018082709600487,0.0155430948643011,0.0,0.015842084275501,0.0,0.0153805383932769,0.0087026712475861,0.0139167549963878,0.0054324710768437,2.0
0.01718385399700973,0.0154739939506908,0.0134196004189022,0.0258299165023924,0.0196655788078613,0.0,-0.017759231591557817,0.018082709600487,0.0155430948643011,0.0,0.015842084275501,0.0,0.0153805383932769,0.0087026712475861,0.0139167549963878,0.0054324710768437,2.0
0.01718385399700973,0.0154739939506908,0.0134196004189022,0.0258299165023924,0.0196655788078613,0.0,-0.017759231591557817,0.018082709600487,0.0155430948643011,0.0,0.015842084275501,0.0,0.0153805383932769,0.9605139983001179,0.0139167549963878,0.0054324710768437,2.0
0.0133912559245021,0.0171933266118787,0.0120572044372878,0.0021156982890136,0.0196655788078613,0.0,0.07247762776086095,0.0135620322003652,0.0139651156902604,0.0,0.0159462557957749,0.0253321411367869,0.0151946172802053,0.0197260548278619,0.019843361093202,0.0199190606150937,2.0
0.017015306583852634,0.0171933266118787,0.0120572044372878,0.0021156982890136,0.0196655788078613,0.0,0.07247762776086095,0.0135620322003652,0.0139651156902604,0.0,0.0159462557957749,0.0253321411367869,0.0151946172802053,0.0197260548278619,0.019843361093202,0.0199190606150937,2.0
0.017015306583852634,0.0171933266118787,0.0120572044372878,0.0021156982890136,0.0196655788078613,0.0,0.07247762776086095,0.0135620322003652,0.0139651156902604,0.0,0.0159462557957749,0.0253321411367869,0.0151946172802053,1.080789601992812,0.019843361093202,0.0199190606150937,2.0
0.0178550078993362,0.0154739939506908,0.0147138766014359,0.0059747319681744,0.0098327894039306,0.0,-0.07459584443157141,0.0135620322003652,0.0085210875398199,0.0308877385356388,0.0157539391429616,0.0241216455921719,0.0162600623838845,0.0011603561663448,0.0029181413372355,0.0018108236922812,2.0
0.020633445307808043,0.0154739939506908,0.0147138766014359,0.0059747319681744,0.0098327894039306,0.0,-0.07459584443157141,0.0135620322003652,0.0085210875398199,0.0308877385356388,0.0157539391429616,0.0241216455921719,0.0162600623838845,0.0011603561663448,0.0029181413372355,0.0018108236922812,2.0
0.020633445307808043,0.0154739939506908,0.0147138766014359,0.0059747319681744,0.0098327894039306,0.0,-0.07459584443157141,0.0135620322003652,0.0085210875398199,0.0308877385356388,0.0157539391429616,0.0241216455921719,0.0162600623838845,-1.3886992241744747,0.0029181413372355,0.0018108236922812,2.0
0.0133912559245021,0.0171933266118787,0.0086512144832517,0.0008683561673168,0.029498368211792,0.0,0.0008346671288121249,0.0135620322003652,0.0100201677551586,0.0,0.0160344009283144,0.0,0.014647352477935,0.0197260548278619,0.0141321416188981,0.0181082369228125,2.0
0.019526151406052916,0.0171933266118787,0.0086512144832517,0.0008683561673168,0.029498368211792,0.0,0.0008346671288121249,0.0135620322003652,0.0100201677551586,0.0,0.0160344009283144,0.0,0.014647352477935,0.0197260548278619,0.0141321416188981,0.0181082369228125,2.0
0.019526151406052916,0.0171933266118787,0.0086512144832517,0.0008683561673168,0.029498368211792,0.0,0.0008346671288121249,0.0135620322003652,0.0100201677551586,0.0,0.0160344009283144,0.0,0.014647352477935,-1.4802582077037174,0.0141321416188981,0.0181082369228125,2.0
0.0133912559245021,0.0171933266118787,0.0182561061536335,0.00407612272099,0.0196655788078613,0.0,0.07172154243728124,0.0135620322003652,0.0211449209321457,0.0,0.0161305592547211,0.0242477388780693,0.0167049229294092,0.0150846301624826,0.004801037295309,0.0097784479383187,2.0
0.01731830256589154,0.0171933266118787,0.0182561061536335,0.00407612272099,0.0196655788078613,0.0,0.07172154243728124,0.0135620322003652,0.0211449209321457,0.0,0.0161305592547211,0.0242477388780693,0.0167049229294092,0.0150846301624826,0.004801037295309,0.0097784479383187,2.0
0.01731830256589154,0.0171933266118787,0.0182561061536335,0.00407612272099,0.0196655788078613,0.0,0.07172154243728124,0.0135620322003652,0.0211449209321457,0.0,0.0161305592547211,0.0242477388780693,0.0167049229294092,-1.6835607845514637,0.004801037295309,0.0097784479383187,2.0
0.0133912559245021,0.012035328628315,0.0116484856428034,0.0053867518175929,0.0098327894039306,0.0,0.052384304428532535,0.0135620322003652,0.0134917219380482,0.0,0.0156097016533515,0.0251430012079408,0.0166224972898528,0.0110233835802757,0.0272707255920231,0.0242650374765687,2.0
0.011862527650662695,0.012035328628315,0.0116484856428034,0.0053867518175929,0.0098327894039306,0.0,0.052384304428532535,0.0135620322003652,0.0134917219380482,0.0,0.0156097016533515,0.0251430012079408,0.0166224972898528,0.0110233835802757,0.0272707255920231,0.0242650374765687,2.0
0.011862527650662695,0.012035328628315,0.0116484856428034,0.0053867518175929,0.0098327894039306,0.0,0.052384304428532535,0.0135620322003652,0.0134917219380482,0.0,0.0156097016533515,0.0251430012079408,0.0166224972898528,1.870552700673516,0.0272707255920231,0.0242650374765687,2.0
0.0223187598741702,0.0171933266118787,0.0150544755968395,0.0071050667758005,0.0098327894039306,0.0,-0.09593714353038918,0.0135620322003652,0.0115192479704973,0.0214498184275269,0.0158340710816338,0.0,0.01661787669504,0.0023207123326896,0.0098869407687768,0.0032594826461062,2.0
0.023668289195759275,0.0171933266118787,0.0150544755968395,0.0071050667758005,0.0098327894039306,0.0,-0.09593714353038918,0.0135620322003652,0.0115192479704973,0.0214498184275269,0.0158340710816338,0.0,0.01661787669504,0.0023207123326896,0.0098869407687768,0.0032594826461062,2.0
0.023668289195759275,0.0171933266118787,0.0150544755968395,0.0071050667758005,0.0098327894039306,0.0,-0.09593714353038918,0.0135620322003652,0.0115192479704973,0.0214498184275269,0.0158340710816338,0.0,0.01661787669504,1.8117786133826197,0.0098869407687768,0.0032594826461062,2.0
