number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,exchange rate,city,district,zip code
0.008927503949668113,0.006877330644751481,0.005790182921861376,0.004543416082215696,0.009832789403930689,0.0,0.0,0.018082709600487003,0.006706411489673106,0.0,0.015625728041086046,0.02500429859345375,0.014045309001953275,0.020306232911034314,0.0027652863148089728,0.024265037476568777
0.01339125592450217,0.006877330644751481,0.007901896693363759,0.006755516623702638,0.009832789403930689,0.0,0.0,0.013562032200365252,0.009152279209436238,0.0,0.01576996553069607,0.025180829193710102,0.016407949377123133,0.023787301410068767,0.006878476009198198,0.01593524849207502
0.01339125592450217,0.015473993950690832,0.010762928254754087,0.01193253835003685,0.009832789403930689,0.0,0.0,0.018082709600487003,0.012466035474921772,0.0,0.01585009746936831,0.025218657179479322,0.016033791191385677,0.006962136998068908,0.01985030904876692,0.005070306338387506
0.008927503949668113,0.013754661289502961,0.009196172875897479,0.0018838913460434371,0.009832789403930689,0.0,0.0,0.013562032200365252,0.010651359424774933,0.0,0.01583407108163386,0.0,0.01514733251616276,0.01740534249517227,0.014000130463166031,0.011227106892143762
0.01339125592450217,0.013754661289502961,0.013147121222579359,0.008791738246555056,0.009832789403930689,0.0,0.0,0.018082709600487003,0.015227499029493052,0.0,0.015753939142961623,0.0,0.016643062635114416,0.009863027413930954,0.014027922285425418,0.009416283199862511
0.01339125592450217,0.006877330644751481,0.007425058099798706,0.00473548469210528,0.009832789403930689,0.0,0.0,0.018082709600487003,0.008599986498521983,0.0,0.015665794010422163,0.02533214113678698,0.013980744901112606,0.019726054827861907,0.013347022640070445,0.01774607218435627
0.017855007899336226,0.020631991934254443,0.021185257514104563,0.005321257157515661,0.019665578807861378,0.0,0.0,0.013562032200365252,0.02453757615633336,0.0,0.016002348152845555,0.0,0.016285562284919973,0.0005801780831724089,0.0016953011578225863,0.016297413230531268
0.017855007899336226,0.012035328628315092,0.010626688656592642,0.006402286996319493,0.009832789403930689,0.0,0.0,0.018082709600487003,0.0123082375575177,0.0,0.01576195233682885,0.0,0.01579357352321912,0.010443205497103362,0.005085903473467759,0.00796762424603751
0.01339125592450217,0.022351324595442312,0.008991813478655313,0.0009765327407029848,0.019665578807861378,0.0,0.0,0.013562032200365252,0.0082054917050118,0.00800793221294341,0.016090493285385015,0.0,0.015086382999236942,0.019726054827861907,0.01710586660065249,0.026800190645762532
0.01339125592450217,0.013754661289502961,0.013351480619821525,0.00964022524733165,0.009832789403930689,0.0,0.043426983270794736,0.02260338700060875,0.013018328185836028,0.00886592495004449,0.01568182039815661,0.0,0.01741630975379724,0.014504452079310224,0.008747476056141951,0.024627202215025026
0.01339125592450217,0.017193326611878702,0.013147121222579359,0.007697462296724356,0.019665578807861378,0.0,0.0,0.013562032200365252,0.015227499029493052,0.0,0.015994334958978333,0.0,0.014334017454348763,0.01798552057834468,0.019489015359394898,0.013400095322881266
0.01339125592450217,0.010315995967127222,0.010694808455673365,0.004930496882223058,0.009832789403930689,0.0,0.0,0.018082709600487003,0.012387136516219737,0.0,0.01567380720428939,0.0,0.0177610154402804,0.0011603561663448179,0.006600557786604332,0.0021729884307375024
0.01339125592450217,0.015473993950690832,0.013623959816144414,0.005909237308097188,0.009832789403930689,0.0,0.0,0.018082709600487003,0.007889895870203653,0.028599757903369324,0.015729899561359954,0.0,0.014314143619661013,0.0011603561663448179,0.025742175367756893,0.002535153169193753
0.017855007899336226,0.010315995967127222,0.013079001423498637,0.007358950570482177,0.009832789403930689,0.0,0.0,0.018082709600487003,0.008442188581117909,0.024309794217863924,0.01565778081655494,0.02495386127909479,0.014475792505060996,0.0011603561663448179,0.018856751402993848,0.001810823692281252
0.017855007899336226,0.006877330644751481,0.0098773708667047,0.0064758765020243155,0.009832789403930689,0.0,0.0,0.018082709600487003,0.011440349011795298,0.0,0.01565778081655494,0.02495386127909479,0.015075300891741295,0.0011603561663448179,0.018495457713621825,0.001810823692281252
0.01339125592450217,0.017193326611878702,0.012057204437287807,0.0009088303954545488,0.029498368211792067,0.0,0.0,0.013562032200365252,0.012623833392325846,0.004861958843572785,0.016082480091517793,0.0,0.013530408333287731,0.019726054827861907,0.002098282580583693,0.01702174270744377
0.01339125592450217,0.015473993950690832,0.013419600418902247,0.025829916502392438,0.019665578807861378,0.0,0.0,0.018082709600487003,0.015543094864301197,0.0,0.015842084275501083,0.0,0.01538053839327695,0.008702671247586134,0.013916754996387871,0.0054324710768437565
0.01339125592450217,0.017193326611878702,0.012057204437287807,0.0021156982890136256,0.019665578807861378,0.0,0.0,0.013562032200365252,0.013965115690260467,0.0,0.01594625579577499,0.02533214113678698,0.015194617280205384,0.019726054827861907,0.019843361093202075,0.019919060615093773
0.017855007899336226,0.015473993950690832,0.014713876601435966,0.005974731968174479,0.009832789403930689,0.0,0.0,0.013562032200365252,0.008521087539819946,0.030887738535638868,0.015753939142961623,0.024121645592171972,0.016260062383884548,0.0011603561663448179,0.0029181413372355992,0.001810823692281252
0.01339125592450217,0.017193326611878702,0.008651214483251703,0.0008683561673168968,0.029498368211792067,0.0,0.0,0.013562032200365252,0.01002016775515864,0.0,0.01603440092831445,0.0,0.014647352477935012,0.019726054827861907,0.014132141618898118,0.01810823692281252
0.01339125592450217,0.017193326611878702,0.018256106153633513,0.004076122720990077,0.019665578807861378,0.0,0.0,0.013562032200365252,0.021144920932145792,0.0,0.016130559254721136,0.02424773887806937,0.01670492292940925,0.015084630162482633,0.004801037295309046,0.00977844793831876
0.01339125592450217,0.012035328628315092,0.011648485642803474,0.005386751817592953,0.009832789403930689,0.0,0.0,0.013562032200365252,0.013491721938048248,0.0,0.015609701653351599,0.025143001207940885,0.016622497289852864,0.011023383580275771,0.027270725592023162,0.024265037476568777
0.022318759874170285,0.017193326611878702,0.015054475596839577,0.007105066775800541,0.009832789403930689,0.0,0.0,0.013562032200365252,0.011519247970497335,0.021449818427526992,0.01583407108163386,0.0,0.016617876695040095,0.0023207123326896358,0.009886940768776805,0.0032594826461062537
0.017855007899336226,0.017193326611878702,0.01846046555087568,0.02639508390620547,0.019665578807861378,0.0,0.0,0.013562032200365252,0.0213816178082519,0.0,0.01593824260190777,0.0,0.014851188773868393,0.01160356166344818,0.012534111838983385,0.00832978898449376
0.017855007899336226,0.012035328628315092,0.014918235998678133,0.092319506696813,0.009832789403930689,0.0,0.043426983270794736,0.013562032200365252,0.017278871955746,0.0,0.01576996553069607,0.025180829193710102,0.01725550012398373,0.0005801780831724089,0.017932673312869244,0.016297413230531268
0.017855007899336226,0.012035328628315092,0.010899167852915531,0.0046950104639676285,0.009832789403930689,0.0,0.0,0.013562032200365252,0.00891558233333013,0.013441886214583582,0.01569784678589106,0.025079954564992187,0.01455625064948542,0.019726054827861907,0.010387193569445764,0.021729884307375026
0.017855007899336226,0.017193326611878702,0.01948226253708651,0.002461568965826288,0.019665578807861378,0.0,0.0,0.013562032200365252,0.017278871955746,0.019161837795257448,0.016058440509916123,0.025256485165248543,0.015631008107244673,0.023787301410068767,0.010296870147102758,0.014848754276706268
0.01339125592450217,0.012035328628315092,0.019822861532490122,0.025903506008097262,0.014749184105896034,0.0,0.0,0.013562032200365252,0.02295959698229263,0.0,0.01585811066323553,0.02539518777973568,0.014749723372831132,0.018565698661517086,0.018516301580316363,0.015573083753618768
0.017855007899336226,0.017193326611878702,0.01321524102166008,0.007726898099006285,0.009832789403930689,0.0,0.0,0.018082709600487003,0.008994481292032164,0.02287980632269546,0.01583407108163386,0.025117782550761403,0.016994789335757425,0.01740534249517227,0.02631190772407432,0.011227106892143762
0.017855007899336226,0.017193326611878702,0.022547653495719005,0.004783317870813415,0.019665578807861378,0.0,0.0,0.013562032200365252,0.026115555330374095,0.0,0.01612254606085391,0.024109036263582233,0.017887494160507795,0.021466589077379132,0.017571379623497217,0.013762260061337515
0.01339125592450217,0.012035328628315092,0.01587191318580824,0.010958949189562058,0.009832789403930689,0.0,0.0,0.013562032200365252,0.015543094864301197,0.010295912845212956,0.015866123857102756,0.0,0.015944967245749207,0.018565698661517086,0.009157405434467905,0.015210919015162517
0.01339125592450217,0.017193326611878702,0.02207081490215395,0.024395657036205463,0.019665578807861378,0.0,0.043426983270794736,0.013562032200365252,0.025563262619459837,0.0,0.015986321765111108,0.0,0.015058475801976052,0.007542315081241317,0.015994193710277025,0.004708141599931256
0.017855007899336226,0.017193326611878702,0.018596705149037124,0.009022809294468196,0.019665578807861378,0.0,0.0,0.013562032200365252,0.021539415725655976,0.0,0.015954268989642216,0.0,0.015539144302691292,0.0023207123326896358,0.0004168773338907999,0.0032594826461062537
0.01339125592450217,0.012035328628315092,0.01607627258305041,0.005365410860938555,0.009832789403930689,0.0,0.0,0.018082709600487003,0.010730258383476968,0.028599757903369324,0.015609701653351599,0.0,0.014197901034025967,0.019726054827861907,0.02554763261194119,0.022816378522743777
0.017855007899336226,0.022351324595442312,0.018596705149037124,0.039748635611402426,0.009832789403930689,0.0,0.0,0.013562032200365252,0.0123082375575177,0.03346171674694211,0.016082480091517793,0.0,0.015416079464907825,0.01798552057834468,0.02721514194750439,0.013400095322881266
0.017855007899336226,0.017193326611878702,0.019209783340763623,0.006187405639661414,0.019665578807861378,0.0,0.0,0.013562032200365252,0.022249506353974303,0.0,0.016138572448588358,0.0,0.01429478922076793,0.020306232911034314,0.008122160055305751,0.024265037476568777
0.01339125592450217,0.015473993950690832,0.011920964839126361,0.0011568270296797981,0.024581973509826723,0.0,0.0,0.013562032200365252,0.01159814692919937,0.00800793221294341,0.016066453703783345,0.0,0.014844797443549914,0.019726054827861907,0.016160944643833344,0.01665957796898752
0.017855007899336226,0.01891265927306657,0.01846046555087568,0.02743196004158641,0.019665578807861378,0.0,0.0,0.013562032200365252,0.0213816178082519,0.0,0.01602638773444723,0.0,0.01364170730409768,0.008702671247586134,0.014173829352287197,0.0054324710768437565
0.017855007899336226,0.013754661289502961,0.010354209460269754,0.004562549353698949,0.014749184105896034,0.0,0.0,0.013562032200365252,0.011992641722709554,0.0,0.015585662071749929,0.02534475046537672,0.0171000338286751,0.019726054827861907,0.023240911364412094,0.01955689587663752
0.017855007899336226,0.013754661289502961,0.012397803432691416,0.0036794752852410883,0.014749184105896034,0.0,0.021713491635397368,0.013562032200365252,0.012939429227133993,0.005147956422606478,0.015585662071749929,0.02534475046537672,0.014725973156412588,0.019726054827861907,0.023657788698302894,0.01955689587663752
0.017855007899336226,0.015473993950690832,0.014986355797758855,0.008278819391792449,0.014749184105896034,0.0,0.0,0.02260338700060875,0.01025686463126475,0.02573978211303239,0.015385332225069338,0.0,0.014715372068581182,0.010443205497103362,0.0006461598675307398,0.0076054595075812585
0.01339125592450217,0.017193326611878702,0.016280631980292573,0.004820112623665825,0.009832789403930689,0.0,0.043426983270794736,0.018082709600487003,0.011361450053093261,0.027169770008200856,0.015665794010422163,0.02533214113678698,0.01727122218043484,0.019726054827861907,0.017807610112702002,0.019919060615093773
0.01339125592450217,0.012035328628315092,0.015258834994081743,0.007784297913456046,0.019665578807861378,0.0,0.0,0.02260338700060875,0.012229338598815663,0.019733832953324832,0.01540937180667101,0.0,0.0139753049846713,0.019726054827861907,0.016556978111029602,0.01955689587663752
0.022318759874170285,0.022351324595442312,0.024931846463544276,0.00882706120929337,0.019665578807861378,0.0,0.043426983270794736,0.013562032200365252,0.02887701888494537,0.0,0.016074466897650568,0.0,0.017534593075566395,0.021466589077379132,0.024067718076628847,0.013762260061337515
0.01339125592450217,0.017193326611878702,0.017711147760987738,0.0034955015209790336,0.009832789403930689,0.0,0.0,0.018082709600487003,0.013412822979346211,0.02573978211303239,0.01563374123495327,0.025206047850889583,0.01458666904676107,0.019726054827861907,0.01693911566709617,0.020281225353550023
0.01339125592450217,0.013754661289502961,0.01846046555087568,0.0033115277567169793,0.014749184105896034,0.0,0.0,0.018082709600487003,0.014833004235982869,0.02373779905979654,0.01545745096987435,0.0,0.013893946742265469,0.019726054827861907,0.022504428074538348,0.01955689587663752
0.017855007899336226,0.017193326611878702,0.022547653495719005,0.03164201566295926,0.019665578807861378,0.0,0.0,0.013562032200365252,0.026115555330374095,0.0,0.01603440092831445,0.0,0.017682843302824443,0.01740534249517227,0.006808996453549732,0.011227106892143762
0.022318759874170285,0.01891265927306657,0.019822861532490122,0.006976285140817103,0.014749184105896034,0.0,0.0,0.013562032200365252,0.02295959698229263,0.0,0.015537582908546586,0.024827767993197393,0.01539964648081453,0.019726054827861907,0.017640859179145683,0.01738390744590002
0.01339125592450217,0.006877330644751481,0.006880099707152929,0.007318476342344524,0.009832789403930689,0.0,0.0,0.018082709600487003,0.00796879482890569,0.0,0.015810031500032188,0.0,0.014526143028681764,0.021466589077379132,0.024220573099055474,0.013762260061337515
0.01339125592450217,0.017193326611878702,0.01123976684831914,0.010342269131755651,0.009832789403930689,0.0,0.0,0.018082709600487003,0.00891558233333013,0.014871874109752048,0.015914203020306095,0.0,0.014653890375656918,0.008702671247586134,0.004231304938991619,0.0054324710768437565
0.017855007899336226,0.01891265927306657,0.019890981331570842,0.004860586851803478,0.019665578807861378,0.0,0.0,0.013562032200365252,0.02303849594099467,0.0,0.01612254606085391,0.024109036263582233,0.015363093934987913,0.01798552057834468,0.02179573660692399,0.013400095322881266
0.017855007899336226,0.017193326611878702,0.017234309167422683,0.007309645601659946,0.019665578807861378,0.0,0.043426983270794736,0.013562032200365252,0.015858690699109345,0.014871874109752048,0.01594625579577499,0.02533214113678698,0.015896432788847843,0.0005801780831724089,0.026575930035538493,0.016297413230531268
0.01339125592450217,0.017193326611878702,0.014986355797758855,0.005408828669304399,0.009832789403930689,0.0,0.0,0.02260338700060875,0.012387136516219737,0.018017847479122672,0.015930229408040543,0.0,0.01358920422764868,0.01798552057834468,0.004460587472631559,0.013037930584425015
0.017855007899336226,0.013754661289502961,0.015531314190404632,0.004422729292859788,0.009832789403930689,0.0,0.0,0.013562032200365252,0.008994481292032164,0.03260372400984103,0.015225068347724866,0.02528170382242802,0.014092879289042267,0.019726054827861907,0.01060258019195601,0.021367719568918773
0.008927503949668113,0.017193326611878702,0.018256106153633513,0.005439736261700425,0.009832789403930689,0.0,0.0,0.013562032200365252,0.021144920932145792,0.0,0.016058440509916123,0.025256485165248543,0.013609004873023241,0.01740534249517227,0.004092345827694686,0.011589271630600013
0.01339125592450217,0.017193326611878702,0.01941414273800579,0.005246931756753791,0.019665578807861378,0.0,0.0,0.013562032200365252,0.01570089278170527,0.024595791796897616,0.015866123857102756,0.0,0.014031916773467896,0.019726054827861907,0.0062670559194916925,0.021367719568918773
0.008927503949668113,0.006877330644751481,0.0055177037255384875,0.005267536818351142,0.009832789403930689,0.0,0.0,0.02260338700060875,0.006390815654864959,0.0,0.015577648877882705,0.0,0.016398497056094464,0.002900890415862045,0.0037102082716281193,0.02498936695348128
0.017855007899336226,0.010315995967127222,0.008446855086009536,0.00706459254766289,0.009832789403930689,0.0,0.0,0.013562032200365252,0.009783470879052531,0.0,0.015794005112297744,0.0,0.017061613118156953,0.007542315081241317,0.020697959627678217,0.004708141599931256
0.008927503949668113,0.006877330644751481,0.008174375889686648,0.005933521844979779,0.009832789403930689,0.0,0.0,0.018082709600487003,0.009467875044244385,0.0,0.015689833592023836,0.024865595978966613,0.01736488736754966,0.005221602748551681,0.010421933347269999,0.02643802590730628
0.01339125592450217,0.012035328628315092,0.013079001423498637,0.006848239400890714,0.009832789403930689,0.0,0.0,0.013562032200365252,0.007889895870203653,0.026311777271099776,0.015898176632571648,0.0,0.013594234050661635,0.0005801780831724089,0.01554257659856199,0.0
0.01339125592450217,0.013754661289502961,0.01055856885751192,0.011067861658005194,0.009832789403930689,0.0,0.0,0.018082709600487003,0.012229338598815663,0.0,0.015689833592023836,0.024865595978966613,0.01541334418428298,0.01798552057834468,0.008851695389614651,0.013400095322881266
0.01339125592450217,0.006877330644751481,0.0098773708667047,0.0044153703422893055,0.009832789403930689,0.0,0.0,0.018082709600487003,0.011440349011795298,0.0,0.015649767622687716,0.02500429859345375,0.015226870480323017,0.019726054827861907,0.025867238567924136,0.020643390092006275
0.01339125592450217,0.013754661289502961,0.007152578903475817,0.007411935014589648,0.009832789403930689,0.0,0.0,0.013562032200365252,0.008284390663713836,0.0,0.015914203020306095,0.0,0.01392975773586763,0.00580178083172409,0.014472591441575604,0.003983812123018755
0.017855007899336226,0.01891265927306657,0.015735673587646798,0.0036794752852410883,0.019665578807861378,0.0,0.0,0.013562032200365252,0.01822565946017044,0.0,0.016074466897650568,0.0,0.017070126037372166,0.01160356166344818,0.011936587660406572,0.00832978898449376
0.01339125592450217,0.017193326611878702,0.01280652222717575,0.0057679454571439295,0.019665578807861378,0.0,0.0,0.013562032200365252,0.014833004235982869,0.0,0.015978308571243886,0.0,0.01567515020528588,0.01798552057834468,0.008650204678234099,0.011951436369056264
0.017855007899336226,0.017193326611878702,0.01614439238213113,0.004783317870813415,0.019665578807861378,0.0,0.0,0.013562032200365252,0.01869905321238266,0.0,0.01601036134671278,0.02529431315101776,0.0151602739787541,0.0005801780831724089,0.003508717560247566,0.016297413230531268
0.008927503949668113,0.006877330644751481,0.007765657095202316,0.0038634490495031426,0.014749184105896034,0.0,0.0,0.018082709600487003,0.008994481292032164,0.0,0.015617714847218822,0.025029517250633227,0.014782152299664952,0.019726054827861907,0.004995580051124752,0.022454213784287524
0.022318759874170285,0.006877330644751481,0.0076294174970408715,0.006639245204689019,0.014749184105896034,0.0,0.0,0.018082709600487003,0.008836683374628092,0.0,0.01572188636749273,0.0,0.016694189423464057,0.010443205497103362,0.005176226895810766,0.00796762424603751
0.008927503949668113,0.010315995967127222,0.007901896693363759,0.001058217092035337,0.019665578807861378,0.0,0.0,0.013562032200365252,0.009152279209436238,0.0,0.01603440092831445,0.0,0.014626939916235582,0.019726054827861907,0.004127085605518919,0.023178543261200026
0.01339125592450217,0.020631991934254443,0.010701620435581437,0.001484300330066255,0.029498368211792067,0.0,0.0,0.013562032200365252,0.01239502641208994,0.0,0.016090493285385015,0.0,0.013861205872587143,0.019726054827861907,0.005544468540747639,0.021729884307375026
0.017855007899336226,0.012035328628315092,0.013419600418902247,0.006909318690625716,0.009832789403930689,0.0,0.0,0.02260338700060875,0.008994481292032164,0.02373779905979654,0.015705859979758284,0.0,0.017953433956148512,0.020306232911034314,0.008010992766268205,0.022454213784287524
0.022318759874170285,0.017193326611878702,0.02104901791594312,0.009382661977364775,0.009832789403930689,0.0,0.0,0.013562032200365252,0.013807317772856395,0.038323675590514895,0.01576996553069607,0.025180829193710102,0.01761766850147303,0.007542315081241317,0.0018551041358140596,0.004708141599931256
0.01339125592450217,0.017193326611878702,0.015190715195001021,0.0029435802281928707,0.019665578807861378,0.0,0.0,0.013562032200365252,0.01759446779055415,0.0,0.01565778081655494,0.02528170382242802,0.016958074603473528,0.019726054827861907,0.01385422339630425,0.023178543261200026
0.008927503949668113,0.012035328628315092,0.014373277606032357,0.007004985048041984,0.009832789403930689,0.0,0.0,0.009041354800243501,0.016647680286129708,0.0,0.015609701653351599,0.0,0.01514128966154337,0.020306232911034314,0.010984717748022578,0.024265037476568777
0.008927503949668113,0.006877330644751481,0.005722063122780654,0.004054781764335679,0.009832789403930689,0.0,0.0,0.013562032200365252,0.0066275125309710695,0.0,0.015665794010422163,0.02528170382242802,0.01775573228070873,0.019726054827861907,0.01996147633780447,0.022816378522743777
0.008927503949668113,0.020631991934254443,0.009604891670381812,0.0009125098707397899,0.019665578807861378,0.0,0.0,0.013562032200365252,0.008994481292032164,0.007721934633909717,0.016074466897650568,0.0,0.014889432831763853,0.019726054827861907,0.0263535954574634,0.022816378522743777
0.01339125592450217,0.015473993950690832,0.009604891670381812,0.0009802122159882258,0.029498368211792067,0.0,0.0,0.013562032200365252,0.011124753176987152,0.0,0.016066453703783345,0.0,0.015525886350874738,0.019726054827861907,0.02569353967880297,0.01702174270744377
0.01339125592450217,0.015473993950690832,0.012261563834529973,0.02701029217389778,0.009832789403930689,0.0,0.0,0.018082709600487003,0.010730258383476968,0.012583893477482502,0.01585009746936831,0.025218657179479322,0.017866594763012996,0.008702671247586134,0.01302046872852265,0.0054324710768437565
0.01339125592450217,0.015473993950690832,0.011035407451076975,0.0007344232669341212,0.024581973509826723,0.0,0.0,0.013562032200365252,0.012150439640113626,0.002287980632269546,0.016106519673119463,0.0,0.016466303575878,0.008702671247586134,0.02670794119127058,0.006156800553756257
0.01339125592450217,0.017193326611878702,0.009591267710565668,0.0007278002114206873,0.029498368211792067,0.0,0.0,0.013562032200365252,0.011108973385246744,0.0,0.016066453703783345,0.0,0.01374991521246225,0.019726054827861907,0.024616606566251736,0.01955689587663752
0.01339125592450217,0.013754661289502961,0.009604891670381812,0.004437447194000753,0.014749184105896034,0.0,0.0,0.018082709600487003,0.011124753176987152,0.0,0.015465464163741574,0.0,0.014823133083228657,0.019726054827861907,0.026159052701647693,0.01702174270744377
0.008927503949668113,0.017193326611878702,0.01083104805383481,0.0010493863513507584,0.019665578807861378,0.0,0.0,0.013562032200365252,0.01254493443362381,0.0,0.016138572448588358,0.0,0.01647344791988491,0.008702671247586134,0.0036824164493687328,0.006156800553756257
0.022318759874170285,0.013754661289502961,0.01253404303085286,0.006799670327125531,0.009832789403930689,0.0,0.0,0.018082709600487003,0.012150439640113626,0.008579927371010796,0.015561622490148258,0.024689065378710257,0.01469461609894762,0.019726054827861907,0.004974736184430212,0.022454213784287524
0.017855007899336226,0.013754661289502961,0.010081730263946867,0.002828780599293349,0.014749184105896034,0.0,0.0,0.02260338700060875,0.011677045887901407,0.0,0.015449437776007127,0.024840377321787132,0.017084501025715015,0.019726054827861907,0.0211426287838284,0.022454213784287524
0.01339125592450217,0.017193326611878702,0.02070841892053951,0.003337284083713667,0.019665578807861378,0.0,0.0,0.013562032200365252,0.023985283445419107,0.0,0.016082480091517793,0.0,0.016891429273820736,0.01798552057834468,0.010470569036223924,0.012313601107512513
0.017855007899336226,0.020631991934254443,0.015940032984888965,0.005186588362075838,0.009832789403930689,0.0,0.0,0.018082709600487003,0.010572460466072896,0.028599757903369324,0.01585811066323553,0.0,0.014514134158445872,0.010443205497103362,0.005488884896228866,0.00796762424603751
0.017855007899336226,0.012035328628315092,0.013692079615225136,0.0067783293704711325,0.009832789403930689,0.0,0.0,0.013562032200365252,0.01159814692919937,0.015443869267819434,0.015842084275501083,0.02526909449383828,0.017554571748939325,0.010443205497103362,0.004307732450204932,0.00796762424603751
0.017855007899336226,0.017193326611878702,0.019822861532490122,0.004767864074615402,0.019665578807861378,0.0,0.0,0.013562032200365252,0.02295959698229263,0.0,0.016074466897650568,0.0,0.017414935355715765,0.021466589077379132,0.01712671046734703,0.013762260061337515
0.017855007899336226,0.006877330644751481,0.014100798409709467,0.0055331949339455485,0.009832789403930689,0.0,0.0,0.013562032200365252,0.009152279209436238,0.026025779692066084,0.015729899561359954,0.02531953180819724,0.015856627344704527,0.0011603561663448179,0.013367866506764983,0.002535153169193753
0.01339125592450217,0.017193326611878702,0.01219344403544925,0.0019869166540301877,0.019665578807861378,0.0,0.0,0.013562032200365252,0.01412291360766454,0.0,0.016106519673119463,0.0,0.01356199306711619,0.008702671247586134,0.020079591582406863,0.0054324710768437565
0.01339125592450217,0.012035328628315092,0.010626688656592642,0.004062140714906162,0.009832789403930689,0.0,0.0,0.018082709600487003,0.00615411877875885,0.022307811164628072,0.015577648877882705,0.0,0.015986627123300744,0.019726054827861907,0.017286513445338502,0.026800190645762532
0.022318759874170285,0.01891265927306657,0.018664824948117848,0.006200651750688282,0.009832789403930689,0.0,0.0,0.018082709600487003,0.010809157342179005,0.03918166832761597,0.015705859979758284,0.02523126650806906,0.013695040048955642,0.0011603561663448179,0.021198212428347175,0.001810823692281252
0.017855007899336226,0.017193326611878702,0.019822861532490122,0.004664102871571604,0.019665578807861378,0.0,0.0,0.013562032200365252,0.02295959698229263,0.0,0.016090493285385015,0.0,0.014250507542321628,0.01798552057834468,0.007107758542838139,0.013400095322881266
0.01339125592450217,0.017193326611878702,0.01321524102166008,0.0023629590281818266,0.019665578807861378,0.0,0.0,0.013562032200365252,0.015306397988195088,0.0,0.01609850647925224,0.0,0.013645788349370178,0.008702671247586134,0.019933684515545082,0.0054324710768437565
0.01339125592450217,0.017193326611878702,0.012942761825337193,0.006434666378829615,0.019665578807861378,0.0,0.0,0.013562032200365252,0.014990802153386941,0.0,0.01592221621417332,0.025218657179479322,0.016430345295721727,0.018565698661517086,0.011623929659988472,0.015210919015162517
0.01339125592450217,0.015473993950690832,0.013692079615225136,0.0044153703422893055,0.009832789403930689,0.0,0.0,0.013562032200365252,0.010493561507370859,0.01944783537429114,0.015826057887766636,0.0,0.014109189242185505,0.01740534249517227,0.00038908551163141324,0.011227106892143762
